image_id,A,B,C
00188.jpg,-3.3483829498291016,-2.1127116680145264,5.176593780517578
00196.jpg,-4.913461208343506,2.371947765350342,2.3434360027313232
00207.jpg,3.57076358795166,1.7122946977615356,-5.064347743988037
00216.jpg,-0.6598290205001831,4.31594181060791,-3.674293279647827
00220.jpg,-4.472813129425049,0.9955899715423584,3.36177134513855
00221.jpg,-1.8311935663223267,-1.0144511461257935,2.73002028465271
00222.jpg,3.9747581481933594,-1.0277161598205566,-2.8006513118743896
00237.jpg,0.4072910249233246,2.938426971435547,-3.50775146484375
00238.jpg,4.897809982299805,0.6154271364212036,-5.292569160461426
00239.jpg,-2.1703028678894043,-1.5510408878326416,3.331427812576294
00241.jpg,-3.2107434272766113,3.2753236293792725,-0.2716647684574127
00247.jpg,-2.146782398223877,2.199810266494751,-0.5482842326164246
00250.jpg,-3.5637738704681396,-2.8902432918548584,6.309910774230957
00255.jpg,-2.344677448272705,3.95536208152771,-2.0215766429901123
00257.jpg,4.008996963500977,0.576224684715271,-4.373307228088379
00258.jpg,1.1299771070480347,2.0327889919281006,-3.085761547088623
00262.jpg,3.7540249824523926,1.3570640087127686,-4.9929728507995605
00264.jpg,-7.633914947509766,2.6688640117645264,4.759975433349609
00270.jpg,-0.44692254066467285,3.7213385105133057,-3.454753875732422
00276.jpg,-0.8045984506607056,3.655630350112915,-3.0123231410980225
00277.jpg,-5.157876491546631,2.935401439666748,1.5878448486328125
00278.jpg,-3.0663487911224365,3.3627750873565674,-0.30678004026412964
00279.jpg,-3.5282716751098633,-0.26450011134147644,3.8001537322998047
00284.jpg,-2.2382097244262695,1.916118860244751,0.3385605216026306
00286.jpg,2.7277908325195312,-0.12607154250144958,-2.340317964553833
00288.jpg,1.2934784889221191,2.4238739013671875,-3.653028726577759
00290.jpg,-0.703170120716095,-0.6918473243713379,1.2789890766143799
00293.jpg,-4.525515556335449,2.301382541656494,1.8117332458496094
00303.jpg,2.9715263843536377,0.7041361331939697,-3.6272616386413574
00312.jpg,4.737446308135986,-0.05147722363471985,-4.550872802734375
00314.jpg,4.1976399421691895,0.5523272752761841,-4.731305122375488
00317.jpg,3.017122268676758,-0.5761542320251465,-2.4637632369995117
00327.jpg,-1.2590512037277222,1.9299496412277222,-0.7293679118156433
00332.jpg,0.8197253942489624,1.2172178030014038,-2.144658088684082
00333.jpg,0.8600214719772339,3.8255579471588135,-4.64903450012207
00334.jpg,3.25946044921875,-0.1649157702922821,-2.9877383708953857
00337.jpg,-3.009172201156616,-2.107862949371338,4.773171424865723
00339.jpg,3.5802674293518066,-0.30684247612953186,-3.1364336013793945
00343.jpg,-2.395517349243164,3.91367244720459,-2.037358045578003
00347.jpg,1.0091228485107422,0.39679086208343506,-1.464556097984314
00353.jpg,-4.364762783050537,0.3194299340248108,4.063046455383301
00356.jpg,2.8227572441101074,-0.7121421098709106,-2.031240940093994
00357.jpg,2.6863083839416504,2.3182907104492188,-4.841185092926025
00378.jpg,-5.375010013580322,1.710713505744934,3.735602378845215
00383.jpg,-3.584336042404175,-1.8498562574386597,4.9993205070495605
00386.jpg,-2.6995954513549805,5.791361331939697,-3.2809486389160156
00387.jpg,0.03620925545692444,1.377617359161377,-1.3937093019485474
00388.jpg,-4.054437160491943,0.04262712597846985,3.959989547729492
00389.jpg,3.049926996231079,2.0160770416259766,-4.851256370544434
00405.jpg,-4.495287895202637,2.8741462230682373,1.3460180759429932
00408.jpg,-4.607461452484131,0.3922398090362549,3.8928613662719727
00413.jpg,4.099496364593506,-0.5176275968551636,-3.4607701301574707
00419.jpg,-2.107532262802124,0.8870772123336792,1.012247085571289
00424.jpg,-1.9576613903045654,-1.5973703861236572,3.483419418334961
00429.jpg,-3.8052241802215576,-1.9064515829086304,5.255636215209961
00430.jpg,6.729794025421143,0.5339046716690063,-7.120820999145508
00434.jpg,-4.618581295013428,-1.007060170173645,5.404128074645996
00437.jpg,-4.4283037185668945,-0.4110299050807953,4.528372287750244
00438.jpg,0.9850986003875732,1.713342547416687,-2.760328769683838
00441.jpg,-4.566493034362793,-0.6097861528396606,4.862969398498535
00450.jpg,3.9990506172180176,-0.38739171624183655,-3.427743434906006
00451.jpg,-1.439652919769287,0.6214525103569031,0.6717555522918701
00454.jpg,-3.2778260707855225,-1.1373887062072754,3.935638427734375
00459.jpg,2.4599103927612305,-1.299185872077942,-1.2339838743209839
00464.jpg,-4.021024703979492,-0.3355044424533844,4.153242111206055
00468.jpg,-5.992213726043701,-0.832974910736084,6.649410247802734
00469.jpg,4.573541164398193,0.3749639093875885,-4.579745292663574
00473.jpg,1.037488579750061,2.0368473529815674,-3.2762539386749268
00476.jpg,2.445719003677368,-0.6401177644729614,-1.7529491186141968
00482.jpg,-4.092245101928711,3.1603844165802,0.7054356932640076
00483.jpg,0.3548193871974945,2.0509302616119385,-2.477041244506836
00489.jpg,-2.020495891571045,2.038038969039917,-0.07000486552715302
00496.jpg,-0.21176250278949738,-0.8032089471817017,0.9719828367233276
00499.jpg,1.1844433546066284,1.3374552726745605,-2.355574131011963
00501.jpg,-4.047600269317627,1.5231722593307495,2.361825466156006
00502.jpg,3.1265199184417725,0.8465752005577087,-3.955052137374878
00503.jpg,5.975818634033203,-0.4017085134983063,-5.17153787612915
00505.jpg,-2.501228094100952,2.200164794921875,0.08473358303308487
00506.jpg,2.7523884773254395,0.0982947051525116,-2.611027479171753
00507.jpg,-2.057044267654419,2.4445905685424805,-0.6880728006362915
00508.jpg,-6.51236629486084,0.17657530307769775,5.740562438964844
00512.jpg,-5.5879011154174805,-3.0217998027801514,8.541325569152832
00515.jpg,3.6612231731414795,0.7067341804504395,-4.180163860321045
00520.jpg,-4.176252365112305,2.2355825901031494,1.862166404724121
00524.jpg,-3.774134635925293,-1.8318618535995483,4.966019630432129
00530.jpg,3.0247161388397217,-1.2239186763763428,-1.5861084461212158
00533.jpg,3.457442283630371,0.7537596225738525,-3.963361978530884
00534.jpg,2.0530829429626465,1.1183243989944458,-3.06901478767395
00540.jpg,3.716111183166504,0.04219374060630798,-3.65171217918396
00545.jpg,3.827399730682373,-2.4121181964874268,-1.3953183889389038
00550.jpg,3.4485721588134766,-0.03367987275123596,-3.3181142807006836
00551.jpg,-7.756580829620361,-1.0394768714904785,8.180461883544922
00559.jpg,-5.398604869842529,3.7574410438537598,1.2714953422546387
00565.jpg,-6.125777721405029,-0.004498541355133057,5.800919055938721
00578.jpg,2.493084669113159,1.9130533933639526,-4.28851318359375
00582.jpg,-3.905844211578369,4.316653728485107,-0.5719026923179626
00592.jpg,0.870956540107727,0.5502204895019531,-1.5254708528518677
00605.jpg,0.6540688276290894,1.4652897119522095,-2.2009761333465576
00610.jpg,-0.2464378923177719,1.6408544778823853,-1.3148140907287598
00612.jpg,0.19158035516738892,1.1959431171417236,-1.2321491241455078
00624.jpg,3.985189437866211,-0.7820806503295898,-2.944088935852051
00631.jpg,1.3871179819107056,-0.19768431782722473,-1.3223432302474976
00639.jpg,0.9112223386764526,-0.608994722366333,-0.40093833208084106
00642.jpg,-2.464482307434082,-1.817116618156433,4.023009300231934
00643.jpg,4.629194259643555,1.2755606174468994,-5.713988780975342
00647.jpg,4.2471842765808105,-0.39105287194252014,-3.6887001991271973
00666.jpg,-3.5005125999450684,-1.7872227430343628,4.83648157119751
00667.jpg,-3.4614434242248535,3.0885331630706787,0.3522174060344696
00670.jpg,-1.5381866693496704,2.952569007873535,-1.657096266746521
00681.jpg,-3.0142946243286133,2.0773985385894775,0.6804724335670471
00684.jpg,-3.3476412296295166,-0.22574391961097717,3.5385148525238037
00687.jpg,1.2140945196151733,0.4075765907764435,-1.4896281957626343
00690.jpg,4.630434513092041,0.9875398874282837,-5.450372219085693
00696.jpg,2.3390488624572754,0.8873908519744873,-3.232640504837036
00704.jpg,-5.593855857849121,1.1131995916366577,4.334503173828125
00712.jpg,3.2865993976593018,-0.5317773818969727,-2.6996054649353027
00720.jpg,-1.9986131191253662,2.33370041847229,-0.48827365040779114
00724.jpg,1.913155436515808,1.49490487575531,-3.2559919357299805
00725.jpg,1.0955455303192139,2.041253089904785,-3.5027108192443848
00736.jpg,4.730309009552002,-0.3796609938144684,-4.073816299438477
00740.jpg,-5.456691265106201,2.3993232250213623,2.804530143737793
00747.jpg,-3.6522297859191895,2.4076993465423584,0.8054967522621155
00750.jpg,-1.184709072113037,2.8794093132019043,-1.6873055696487427
00773.jpg,4.988193988800049,-0.8631249666213989,-4.081882953643799
00782.jpg,-4.0936737060546875,1.6236071586608887,2.459588050842285
00784.jpg,-2.9811198711395264,3.1066060066223145,-0.32990750670433044
00787.jpg,3.8519287109375,0.7936947345733643,-4.3417534828186035
00788.jpg,-1.496413230895996,4.387638092041016,-3.5390186309814453
00795.jpg,3.309389352798462,-0.4184589684009552,-2.7681543827056885
00797.jpg,3.254995346069336,0.21331030130386353,-3.5449280738830566
00802.jpg,-2.566771984100342,4.003276348114014,-1.6353999376296997
00803.jpg,-4.638245582580566,4.017228126525879,0.7290437817573547
00804.jpg,0.7414959669113159,2.9739699363708496,-3.707552671432495
00810.jpg,-0.6441866159439087,1.0443284511566162,-0.6066896915435791
00814.jpg,-0.6216815710067749,2.298011064529419,-1.7277742624282837
00815.jpg,5.138571262359619,0.5020215511322021,-5.194723606109619
00821.jpg,3.811567783355713,-1.1865490674972534,-2.4828195571899414
00822.jpg,-4.215257167816162,4.203362941741943,-0.35471704602241516
00823.jpg,4.754025459289551,1.035614013671875,-5.46173620223999
00824.jpg,3.418870449066162,2.701495409011841,-6.115328788757324
00826.jpg,3.067918539047241,0.6956415176391602,-3.795866012573242
00835.jpg,-0.1926545798778534,2.202101230621338,-2.0288240909576416
00836.jpg,-5.8227338790893555,0.6388274431228638,5.114980697631836
00839.jpg,2.535619020462036,-0.4654642641544342,-2.337787389755249
00841.jpg,4.1039042472839355,-0.006267040967941284,-3.871800184249878
00847.jpg,-0.7128129005432129,1.636944055557251,-1.0511999130249023
00850.jpg,3.584491491317749,0.46207717061042786,-3.7955265045166016
00855.jpg,-1.0362035036087036,1.2709829807281494,-0.12884481251239777
00858.jpg,-3.3360347747802734,0.7856510877609253,2.351146697998047
00860.jpg,-0.9739549160003662,1.115902304649353,-0.2067696452140808
00862.jpg,3.9179344177246094,1.199076771736145,-4.944087028503418
00864.jpg,1.3063770532608032,1.0303610563278198,-2.1795387268066406
00890.jpg,5.433176040649414,-2.12772274017334,-2.9113762378692627
00891.jpg,5.0469183921813965,0.34783634543418884,-4.972357273101807
00909.jpg,1.804137110710144,1.1270761489868164,-3.177708387374878
00910.jpg,0.6877181529998779,3.823834180831909,-4.406485080718994
00920.jpg,-7.51331901550293,-1.0028802156448364,7.93646240234375
00921.jpg,2.6768784523010254,-0.2261076271533966,-2.308945655822754
00931.jpg,1.6891554594039917,-0.22001424431800842,-1.3788774013519287
00937.jpg,-4.329460620880127,0.34232595562934875,3.959991455078125
00939.jpg,-0.6834655404090881,1.863498568534851,-1.4100066423416138
00946.jpg,-3.6602365970611572,0.2187114655971527,3.1076831817626953
00947.jpg,3.468409299850464,-0.3184839189052582,-3.081928253173828
00948.jpg,-1.9481256008148193,3.4324989318847656,-1.653967022895813
00949.jpg,-4.991069316864014,3.02433180809021,1.9657697677612305
00962.jpg,-3.9748127460479736,-1.6289913654327393,5.219947814941406
00971.jpg,2.82572603225708,0.7876139283180237,-3.545414686203003
00980.jpg,4.065529823303223,0.8896999359130859,-4.719085693359375
00981.jpg,-7.06715202331543,0.3601471483707428,6.3229265213012695
00983.jpg,-5.004411697387695,-0.7105680704116821,5.570590972900391
00987.jpg,3.8287720680236816,-0.9532853364944458,-2.7234866619110107
00991.jpg,-4.434293270111084,0.40972644090652466,3.7472684383392334
00993.jpg,3.766469955444336,-0.4414897859096527,-3.25667142868042
01003.jpg,2.721453905105591,0.588200569152832,-3.260281562805176
01005.jpg,-0.6158326268196106,1.7174392938613892,-1.172096848487854
01008.jpg,-4.360782623291016,-1.9367486238479614,6.189348220825195
01010.jpg,3.977447509765625,0.7173821926116943,-4.539712905883789
01013.jpg,-1.0479819774627686,0.8661744594573975,0.07357817143201828
01015.jpg,2.88247013092041,-0.9513871669769287,-1.8763184547424316
01020.jpg,3.785637855529785,0.31170809268951416,-3.981262683868408
01029.jpg,0.8855283260345459,0.6160144209861755,-1.5052711963653564
01038.jpg,3.1813788414001465,-0.10560241341590881,-2.6711766719818115
01041.jpg,-7.4889044761657715,-0.7870451211929321,8.161725997924805
01045.jpg,5.655848503112793,-1.410933494567871,-3.905233860015869
01048.jpg,-4.215267658233643,0.6241341829299927,3.174541473388672
01049.jpg,0.8432235717773438,2.9680275917053223,-3.680858612060547
01056.jpg,-6.681854248046875,-1.4397512674331665,7.579385757446289
01061.jpg,-3.8183114528656006,3.9245219230651855,-0.2127266824245453
01063.jpg,-5.191840648651123,-1.159574270248413,6.086822509765625
01064.jpg,0.7815321683883667,0.5297384262084961,-1.239639401435852
01069.jpg,5.133307456970215,-0.07069417834281921,-4.795424461364746
01075.jpg,-0.609475314617157,3.618278980255127,-3.0998330116271973
01076.jpg,-7.094287395477295,-0.03165444731712341,6.597087383270264
01079.jpg,-5.023477554321289,4.768107891082764,-0.3553892970085144
01088.jpg,-5.008107662200928,3.1848878860473633,1.658658742904663
01090.jpg,-3.6209142208099365,4.996423721313477,-1.7204608917236328
01092.jpg,-5.237351417541504,2.2812488079071045,2.941986322402954
01097.jpg,-7.252926826477051,2.949716091156006,4.076426982879639
01102.jpg,2.406545877456665,-0.4052698314189911,-1.8412107229232788
01107.jpg,4.474153995513916,-0.3327852785587311,-3.9618258476257324
01108.jpg,1.142529845237732,0.0768631100654602,-1.2738711833953857
01111.jpg,-2.656878709793091,1.5421072244644165,0.9059367179870605
01112.jpg,0.4751835763454437,0.245523139834404,-0.7604089975357056
01115.jpg,-3.4332456588745117,0.9963493347167969,2.5684685707092285
01116.jpg,2.306579113006592,2.497447967529297,-4.873142242431641
01120.jpg,4.473994731903076,1.7302557229995728,-6.060630798339844
01123.jpg,-0.5132570862770081,-1.6036229133605957,2.056057929992676
01124.jpg,4.843669414520264,1.0592979192733765,-5.551263809204102
01134.jpg,-2.8097448348999023,2.3898422718048096,-0.03313504904508591
01135.jpg,-4.624216556549072,2.437100410461426,2.1040375232696533
01137.jpg,3.8228869438171387,1.3095988035202026,-4.9235334396362305
01152.jpg,4.167420864105225,-0.20120558142662048,-3.775137186050415
01158.jpg,-4.059463977813721,-2.225684404373169,5.943556308746338
01163.jpg,1.439117670059204,1.7792987823486328,-3.3534579277038574
01169.jpg,0.838149905204773,2.676571846008301,-3.547105312347412
01172.jpg,4.3513336181640625,-0.2358870804309845,-3.8235018253326416
01174.jpg,-4.8127593994140625,-0.6774184703826904,5.34672737121582
01175.jpg,-3.8905298709869385,1.5760732889175415,1.894256353378296
01184.jpg,-4.4160332679748535,-1.757391333580017,5.9046454429626465
01188.jpg,4.230116844177246,-1.0309796333312988,-2.9391486644744873
01197.jpg,1.4255926609039307,0.36757197976112366,-1.9030548334121704
01200.jpg,-2.9959895610809326,3.6705055236816406,-0.8530222177505493
01204.jpg,5.427741050720215,-0.8754358291625977,-4.684450149536133
01206.jpg,-0.9434924125671387,2.8033254146575928,-1.897461175918579
01208.jpg,-6.400247573852539,2.1433846950531006,3.88370680809021
01213.jpg,6.11013650894165,-0.0578959584236145,-5.833133697509766
01217.jpg,3.144218921661377,0.6118032932281494,-3.6432225704193115
01218.jpg,2.363332986831665,1.0774462223052979,-3.4643571376800537
01219.jpg,-1.153933048248291,3.969754695892334,-3.2651119232177734
01223.jpg,4.753957271575928,-0.445380836725235,-4.229672908782959
01228.jpg,-4.230034351348877,-0.032316505908966064,4.12722635269165
01230.jpg,2.903902769088745,0.37872570753097534,-3.310826539993286
01235.jpg,-0.6159746646881104,3.2833516597747803,-2.788036823272705
01248.jpg,-6.011439800262451,-1.6566082239151,7.11811637878418
01251.jpg,-2.5981578826904297,-2.364053964614868,4.84191370010376
01259.jpg,-2.8216392993927,-0.6452957391738892,3.342108726501465
01260.jpg,0.629346489906311,3.314582347869873,-4.0666117668151855
01273.jpg,-2.1577327251434326,0.9424241781234741,1.1495815515518188
01277.jpg,3.7714829444885254,-1.066850185394287,-2.5397682189941406
01282.jpg,-5.61207389831543,5.1151347160339355,-0.1430545151233673
01294.jpg,-0.8964983224868774,2.74067759513855,-2.008253574371338
01311.jpg,-2.604673147201538,3.2157299518585205,-0.967745304107666
01315.jpg,4.199856758117676,0.1640462577342987,-4.2488932609558105
01316.jpg,-4.815868854522705,0.6989830732345581,3.9228618144989014
01326.jpg,-3.3426949977874756,3.9072468280792236,-0.52440345287323
01330.jpg,3.6322615146636963,-0.5590920448303223,-2.823375940322876
01339.jpg,1.9327336549758911,0.30024453997612,-2.2175166606903076
01344.jpg,0.31811949610710144,1.7796730995178223,-2.1901772022247314
01348.jpg,-4.12836217880249,-0.19318047165870667,4.246201038360596
01349.jpg,3.2335572242736816,0.5014636516571045,-3.4375712871551514
01352.jpg,4.804769039154053,0.0010058581829071045,-4.8344268798828125
01369.jpg,-3.135465383529663,-1.1167775392532349,3.870168447494507
01373.jpg,-3.4531970024108887,0.7707444429397583,2.6704771518707275
01375.jpg,-5.912219524383545,1.2987844944000244,4.253620147705078
01380.jpg,-5.363010406494141,0.9942556619644165,4.353141784667969
01390.jpg,1.9177569150924683,1.4146854877471924,-3.3176798820495605
01398.jpg,3.6605260372161865,0.34640181064605713,-3.9530692100524902
01401.jpg,5.002181529998779,0.3252941966056824,-5.328396797180176
01409.jpg,-5.207680702209473,-0.9466325044631958,5.724267482757568
01422.jpg,-1.2632341384887695,1.326460838317871,-0.04490741714835167
01423.jpg,2.603353500366211,-0.4626883566379547,-2.365633964538574
01437.jpg,-4.626831531524658,5.33497953414917,-0.940264880657196
01439.jpg,4.316732406616211,0.9546328783035278,-4.981290340423584
01444.jpg,-1.928417444229126,2.982675790786743,-1.231884241104126
01447.jpg,-2.9119482040405273,-2.201117515563965,4.69733190536499
01448.jpg,-5.988427639007568,-0.8078171014785767,6.3877129554748535
01450.jpg,-5.1763834953308105,1.8100242614746094,2.810175895690918
01453.jpg,-7.7362260818481445,0.3878375291824341,6.70065450668335
01456.jpg,-6.813530445098877,1.3252673149108887,5.406583786010742
01464.jpg,0.6596783399581909,1.007750153541565,-1.5450439453125
01470.jpg,-5.837793827056885,0.7754491567611694,4.613577365875244
01474.jpg,4.864380359649658,-1.3451699018478394,-3.414963483810425
01477.jpg,-4.709739685058594,-0.25739672780036926,4.8678083419799805
01481.jpg,3.100025177001953,1.073119878768921,-4.261941432952881
01482.jpg,-5.728542804718018,-0.863671064376831,6.454040050506592
01483.jpg,4.755176067352295,-0.876582145690918,-3.5936408042907715
01484.jpg,0.3055765926837921,1.9718279838562012,-2.444765090942383
01485.jpg,-2.2333567142486572,4.158534049987793,-2.012042999267578
01488.jpg,-7.010493278503418,-1.038994312286377,7.534455299377441
01495.jpg,4.241340637207031,0.46452683210372925,-4.5550665855407715
01498.jpg,-7.294521808624268,1.199036955833435,5.44527006149292
01500.jpg,-5.369309425354004,3.800992012023926,1.1362524032592773
01503.jpg,-4.175882339477539,1.020444631576538,3.2143781185150146
01505.jpg,-4.435563564300537,1.5569430589675903,2.862212657928467
01512.jpg,-1.7957959175109863,0.10737833380699158,1.854026198387146
01521.jpg,-2.2838995456695557,-2.295891284942627,4.358593463897705
01523.jpg,1.7288600206375122,1.0352987051010132,-2.7571890354156494
01524.jpg,1.7611855268478394,0.11048957705497742,-1.8592569828033447
01531.jpg,-5.806172847747803,0.6498169898986816,4.918331623077393
01535.jpg,1.560263752937317,2.4893150329589844,-4.0498504638671875
01537.jpg,3.5042715072631836,-0.7351444959640503,-2.561800956726074
01548.jpg,-0.44342976808547974,3.761554002761841,-3.490656852722168
01550.jpg,-0.5874087810516357,3.6654622554779053,-3.041551113128662
01562.jpg,3.8695030212402344,0.5058639049530029,-4.224043369293213
01565.jpg,-0.41768550872802734,1.076806902885437,-0.7028588056564331
01567.jpg,-3.7392053604125977,-0.7297519445419312,4.210420608520508
01570.jpg,-2.394740343093872,0.45003026723861694,2.059360980987549
01573.jpg,0.9204554557800293,1.0698626041412354,-1.8602081537246704
01576.jpg,1.3855746984481812,1.3535668849945068,-2.5180118083953857
01589.jpg,2.4747776985168457,0.6058281064033508,-2.735590696334839
01590.jpg,-2.789952278137207,2.933227777481079,-0.34215542674064636
01605.jpg,3.2106502056121826,-0.578045129776001,-2.4931817054748535
01610.jpg,-3.1130731105804443,2.670165777206421,-0.17627055943012238
01615.jpg,-2.69429612159729,3.8630619049072266,-1.3723483085632324
01620.jpg,-7.532553672790527,1.0919897556304932,6.007638931274414
01621.jpg,3.2568647861480713,1.275426983833313,-4.650337219238281
01623.jpg,-3.8327717781066895,2.5696957111358643,1.0957481861114502
01635.jpg,0.7200510501861572,2.033067464828491,-2.5965564250946045
01652.jpg,0.7202106714248657,0.7229374647140503,-1.516356348991394
01653.jpg,5.31145715713501,-1.0022743940353394,-4.1380085945129395
01655.jpg,0.6773145198822021,0.3155955374240875,-1.0298715829849243
01656.jpg,0.789965033531189,0.1514667272567749,-0.8445032835006714
01660.jpg,-4.895773887634277,2.5195095539093018,2.080991506576538
01662.jpg,-4.831492900848389,0.840682864189148,3.4445905685424805
01666.jpg,3.1484129428863525,0.18703530728816986,-3.334195852279663
01671.jpg,0.5156066417694092,1.748339295387268,-2.1615371704101562
01673.jpg,-0.2722369134426117,2.2634530067443848,-2.006624937057495
01679.jpg,2.7133901119232178,0.9321067333221436,-3.542771100997925
01681.jpg,-3.76434063911438,2.827031373977661,0.7533794641494751
01683.jpg,-1.9608451128005981,3.0055949687957764,-1.2177410125732422
01687.jpg,-1.569126009941101,2.615232467651367,-1.0173357725143433
01692.jpg,0.8663259744644165,2.7200281620025635,-3.4567136764526367
01693.jpg,-5.3471479415893555,-0.3916306793689728,5.5759968757629395
01694.jpg,5.178576946258545,-0.05659002065658569,-4.938879489898682
01698.jpg,3.6520607471466064,1.0749046802520752,-4.5562663078308105
01700.jpg,3.4202568531036377,1.0562602281570435,-4.476848602294922
01705.jpg,-3.138583183288574,-1.4914792776107788,4.558264255523682
01722.jpg,2.4373552799224854,2.493704080581665,-5.054653644561768
01738.jpg,-0.0024400055408477783,0.45362570881843567,-0.5731788873672485
01750.jpg,1.2600277662277222,1.530477523803711,-2.855590581893921
01751.jpg,6.103620529174805,-0.3984748423099518,-5.553290843963623
01755.jpg,2.751167058944702,0.353149950504303,-3.1605117321014404
01761.jpg,-2.268765687942505,-1.7664974927902222,4.129339694976807
01769.jpg,-4.465376377105713,1.4402822256088257,2.839473247528076
01772.jpg,-1.1040129661560059,0.4572114944458008,0.4647371768951416
01775.jpg,-0.23516198992729187,3.836359739303589,-3.603438138961792
01776.jpg,4.346760272979736,1.1475656032562256,-5.180257797241211
01779.jpg,1.5781303644180298,0.18453368544578552,-2.0139989852905273
01787.jpg,-4.661990642547607,-2.4036712646484375,6.837143421173096
01795.jpg,-1.7376315593719482,-0.0466027557849884,1.5963215827941895
01799.jpg,-1.3257746696472168,2.3053038120269775,-0.9639202356338501
01802.jpg,3.314323663711548,-0.32619455456733704,-2.9189653396606445
01805.jpg,-4.696828365325928,0.9718819856643677,3.5465285778045654
01806.jpg,1.0787461996078491,1.705235481262207,-2.858962059020996
01817.jpg,-4.971009731292725,2.7331085205078125,2.132222890853882
01822.jpg,-1.3064022064208984,-0.212287038564682,1.4715133905410767
01828.jpg,-4.920742511749268,-2.1161677837371826,6.841388702392578
01830.jpg,3.352048397064209,-0.11582443118095398,-2.992380142211914
01841.jpg,-0.47658249735832214,3.4510350227355957,-3.2707481384277344
01842.jpg,-0.9384973049163818,3.8107352256774902,-2.912407398223877
01849.jpg,1.9283086061477661,0.6382589340209961,-2.3997535705566406
01851.jpg,-6.051829814910889,-0.5424563884735107,6.262959957122803
01852.jpg,-4.792516708374023,-1.2417711019515991,5.774128437042236
01858.jpg,-4.391934871673584,0.8200877904891968,3.469066858291626
01859.jpg,-4.103413105010986,2.2248659133911133,1.7923309803009033
01862.jpg,-5.148756980895996,3.8681228160858154,1.1742392778396606
01864.jpg,-1.410887360572815,3.326650857925415,-2.1741249561309814
01873.jpg,4.208523750305176,-0.009490549564361572,-4.094241619110107
01877.jpg,-1.1184899806976318,1.484965443611145,-0.2544718384742737
01894.jpg,3.9335389137268066,0.1936488002538681,-3.739428758621216
01895.jpg,1.837908148765564,0.8216856718063354,-2.589329957962036
01922.jpg,2.640418291091919,0.8612898588180542,-3.7080719470977783
01924.jpg,-5.462101936340332,-1.3721853494644165,6.424771785736084
01929.jpg,-5.240829944610596,-1.1794339418411255,6.082333087921143
01939.jpg,-5.147897720336914,-0.11727452278137207,5.0398736000061035
01942.jpg,4.841655254364014,0.9556519985198975,-5.764151096343994
01944.jpg,-2.9949841499328613,-1.252968192100525,4.099853515625
01955.jpg,2.787609577178955,0.695948600769043,-3.1815929412841797
01956.jpg,4.0407915115356445,1.5031648874282837,-5.325613021850586
01963.jpg,-4.62371826171875,0.9555914402008057,3.3713109493255615
01973.jpg,0.8293502330780029,1.032055139541626,-1.6164087057113647
01980.jpg,-2.310518264770508,4.9515204429626465,-2.7513935565948486
